PrdAcctId,Years since opening the account,churn?,ActTotBalFcy,CityCd,PinCode,Age,years for cust,CusType,MaritalStatus,ProfCd,SexCode,MemberType,KYCYN
CA,7.0,0,2468.38,MUM,400709,,,,,,,,
CA,7.0,0,63752.7,MUM,400709,,,,,,,,
CA,7.0,0,2485.85,MUM,400701,,,,,,,,
CA,7.0,0,0.0,MUM,400709,,,,,,,,
CA,7.0,0,2700.16,MUM,400701,,,,,,,,
CA,7.0,0,3969.86,MUM,400709,,,,,,,,
CA,7.0,0,5019.32,MUM,400709,,,,,,,,
CA,7.0,0,0.0,MUM,400709,,,,,,,,
CA,7.0,0,3652.24,NBO,400709,,,,,,,,
CA,6.0,0,2485.48,NMM,400709,,,,,,,,
CA,6.0,0,0.0,MUM,400709,,,,,,,,
CA,6.0,0,0.0,MUM,400709,,,,,,,,
CA,5.0,0,747.1,MUM,400709,,,,,,,,
OD,6.0,0,0.0,MUM,400709,,,,,,,,
CA,6.0,0,2449.76,NMM,400709,,,,,,,,
CA,6.0,0,45635.69,NMM,400709,,,,,,,,
CA,6.0,0,0.0,NMM,400709,,,,,,,,
OD,6.0,0,0.0,NBO,400705,,,,,,,,
OD,3.0,0,-178287.69,MUM,400043,36.0,6.0,1.0,1.0,1.0,M ,1.0,Y
OD,3.0,0,0.0,NMM,400709,,,,,,,,
CC,1.0,0,-1902081.65,NMM,400709,,,,,,,,
CA,6.0,0,8421.19,NMM,400709,,,,,,,,
CA,6.0,0,77271.46,NMM,400709,,,,,,,,
CA,6.0,0,1106.6,MUM,400709,120.0,6.0,1.0,2.0,3.0,M ,0.0,Y
CA,6.0,0,5413.7,NMM,400709,,,,,,,,
CA,6.0,0,2820.22,NMM,400709,,,,,,,,
CA,6.0,0,0.0,NMM,400709,,,,,,,,
CA,6.0,0,0.0,MUM,400709,,,,,,,,
CA,6.0,0,3871.63,MUM,400709,,,,,,,,
CA,6.0,0,2550.56,NMM,400705,,,,,,,,
CA,6.0,0,0.0,NBO,4000709,,,,,,,,
CA,6.0,0,0.0,MUM,400709,,,,,,,,
CA,4.0,0,1.0,MUM,400709,,,,,,,,
OD,5.0,0,0.0,MUM,400709,,,,,,,,
CA,6.0,0,6179.02,NBO,400709,,,,,,,,
CA,6.0,0,0.01,NBO,400709,,,,,,,,
CA,6.0,0,0.0,NBO,400709,,,,,,,,
CA,6.0,0,15830.86,NBO,400701,,,,,,,,
CA,6.0,0,6476.36,NBO,400709,,,,,,,,
CA,6.0,0,8644.3,MUM,400709,,,,,,,,
CA,6.0,0,123808.94,NBO,400709,,,,,,,,
CA,6.0,0,962.22,NBO,400705,,,,,,,,
CA,6.0,0,7535.78,NBO,400706,,,,,,,,
CA,6.0,0,3230.31,NBO,400709,,,,,,,,
CA,6.0,0,2332.21,NBO,400709,,,,,,,,
CA,6.0,0,2567.41,NBO,400709,,,,,,,,
CA,6.0,0,0.0,MUM,400058,,,,,,,,
CA,6.0,0,22679.49,NBO,400709,120.0,6.0,12.0,2.0,11.0,M ,0.0,Y
CA,6.0,0,0.0,NBO,4000709,34.0,6.0,1.0,2.0,3.0,F ,0.0,Y
CA,6.0,0,0.0,NBO,400709,120.0,6.0,11.0,1.0,11.0,M ,0.0,Y
CA,15.0,0,0.0,NBO,400709,120.0,6.0,11.0,1.0,11.0,M ,0.0,Y
CA,6.0,0,0.0,MUM,400709,,,,,,,,
CA,6.0,0,0.0,NBO,400709,48.0,6.0,11.0,2.0,11.0,M ,0.0,Y
CA,6.0,0,0.0,NBO,400709,120.0,6.0,11.0,2.0,11.0,M ,0.0,Y
CA,5.0,0,4923.22,MUM,400709,,,,,,,,
CA,5.0,0,0.0,MUM,400709,,,,,,,,
CA,5.0,0,1598.08,NBO,400709,,,,,,,,
CC,1.0,0,-1052714.6,NBO,400709,,,,,,,,
CA,5.0,0,3924.42,NBO,400709,,,,,,,,
CA,5.0,0,361.58,NBO,400709,,,,,,,,
CA,5.0,0,0.0,NBO,400709,,,,,,,,
CA,5.0,0,1350.11,NMM,400703,,,,,,,,
CA,5.0,0,0.0,NMM,400709,,,,,,,,
CA,15.0,0,2483.91,MUM,400043,,,,,,,,
CA,5.0,0,9889.88,NBO,700705,,,,,,,,
CA,5.0,0,13687.64,NMM,400709,,,,,,,,
CA,5.0,0,17176.51,NMM,400709,,,,,,,,
CA,5.0,0,3151.0,NMM,400701,,,,,,,,
CA,5.0,0,0.0,NMM,400709,,,,,,,,
CA,5.0,0,0.0,MUM,400709,,,,,,,,
CA,5.0,0,20275.65,NMM,400709,,,,,,,,
CA,5.0,0,7570.1,MUM,400705,,,,,,,,
CA,5.0,0,0.0,NMM,400709,,,,,,,,
CA,5.0,0,388252.72,NMM,400709,,,,,,,,
CA,5.0,0,0.0,MUM,400709,,,,,,,,
CA,5.0,0,0.0,MUM,400709,,,,,,,,
CA,5.0,0,3396.72,MUM,400703,,,,,,,,
CA,5.0,0,5437.54,MUM,400708,,,,,,,,
CA,5.0,0,5046.17,MUM,400709,,,,,,,,
CA,5.0,0,1697.39,MUM,400705,,,,,,,,
CA,5.0,0,5801.0,MUM,400709,,,,,,,,
SB,15.0,0,0.0,1900-04-14 00:00:00,400017,48.0,5.0,1.0,1.0,0.0,M ,0.0,Y
CA,5.0,0,0.0,MUM,400705,,,,,,,,
CC,2.0,0,-5559896.3,MUM,400705,,,,,,,,
OD,4.0,0,0.0,MUM,400705,,,,,,,,
CA,5.0,0,78520.06,MUM,400709,,,,,,,,
CA,5.0,0,1018.49,MUM,400701,,,,,,,,
OD,3.0,0,0.0,MUM,400701,,,,,,,,
OD,1.0,0,0.0,MUM,400701,,,,,,,,
CA,5.0,0,0.0,MUM,400709,,,,,,,,
CA,5.0,0,3175.9,NBO,400709,,,,,,,,
CA,4.0,0,0.0,MUM,400709,,,,,,,,
CA,4.0,0,2315.63,MUM,400709,120.0,4.0,11.0,2.0,0.0,M ,0.0,Y
CA,4.0,0,0.0,NMM,410209,,,,,,,,
CA,4.0,0,0.0,MUM,400709,,,,,,,,
CA,4.0,0,4.51,MUM,400701,,,,,,,,
CA,4.0,0,0.0,NBO,400709,,,,,,,,
CA,2.0,0,3957.8,NBO,400709,,,,,,,,
CA,4.0,0,1706.42,NBO,400703,,,,,,,,
CA,4.0,0,0.0,NBO,400709,,,,,,,,
OD,4.0,0,0.0,NBO,400703,,,,,,,,
CA,4.0,0,522219.27,NBO,410206,,,,,,,,
CA,4.0,0,4009.7,NBO,400709,,,,,,,,
CA,4.0,0,41.6400000000003,MUM,400043,,,,,,,,
CA,4.0,0,184444.74,NBO,400709,,,,,,,,
CA,4.0,0,296.6,NBO,400709,,,,,,,,
CA,4.0,0,4775.8,NMM,400709,,,,,,,,
OD,0.0,0,-25361.2,NMM,400709,34.0,4.0,1.0,1.0,0.0,M ,1.0,Y
CA,4.0,0,27967.76,NBO,400709,38.0,4.0,11.0,2.0,0.0,M ,0.0,Y
CA,4.0,0,36048.82,THN,400708,,,,,,,,
CA,4.0,0,0.0,NBO,400709,33.0,4.0,11.0,2.0,0.0,M ,0.0,Y
CA,4.0,0,0.0,NBO,400709,,,,,,,,
CA,4.0,0,2359.8,NBO,400703,,,,,,,,
CA,4.0,0,0.0,NBO,400709,,,,,,,,
OD,4.0,0,0.0,NBO,400709,45.0,4.0,1.0,2.0,0.0,M ,1.0,Y
CA,4.0,0,0.0,NBO,400709,,,,,,,,
CA,4.0,0,3490.98,NBO,400705,,,,,,,,
CA,4.0,0,4078.94,NBO,400709,,,,,,,,
CA,4.0,0,5325.47,NBO,400709,,,,,,,,
CA,4.0,0,60429.25,NBO,400709,,,,,,,,
CA,4.0,0,0.0,NBO,400709,,,,,,,,
CA,4.0,0,891862.45,NMM,400709,,,,,,,,
CA,4.0,0,8118.94,NMM,400701,,,,,,,,
CA,4.0,0,1764.95,NMM,40008,,,,,,,,
CA,4.0,0,73186.45,NMM,400708,,,,,,,,
CA,4.0,0,0.0,NMM,400709,,,,,,,,
CA,4.0,0,0.0,NMM,400709,33.0,4.0,1.0,1.0,3.0,M ,0.0,Y
CA,4.0,0,7269.77,NBO,400701,,,,,,,,
CA,4.0,0,301056.89,NBO,400703,,,,,,,,
CA,4.0,0,1.31,NMM,400706,,,,,,,,
CA,4.0,0,7201.35,NMM,400709,,,,,,,,
CA,4.0,0,0.0,NBO,400708,54.0,4.0,1.0,2.0,0.0,M ,0.0,Y
CA,2.0,0,16348.07,NBO,400709,,,,,,,,
CA,4.0,0,0.0,NBO,400709,,,,,,,,
OD,4.0,0,0.0,NBO,400708,32.0,4.0,11.0,2.0,3.0,M ,1.0,Y
CA,4.0,0,5639.35,NBO,400709,,,,,,,,
CA,4.0,0,0.0,MUM,400709,,,,,,,,
CA,2.0,0,1890.94,MUM,400709,,,,,,,,
CA,4.0,0,3591.0,NBO,400709,,,,,,,,
CA,4.0,0,0.0,NBO,400709,,,,,,,,
CA,4.0,0,0.0,NBO,400709,50.0,4.0,1.0,2.0,0.0,F ,0.0,Y
OD,4.0,0,0.0,NBO,400705,38.0,4.0,11.0,2.0,3.0,M ,1.0,Y
CC,1.0,0,-523289.8,NBO,400705,38.0,4.0,11.0,2.0,3.0,M ,1.0,Y
CA,4.0,0,2771.84,NBO,400709,,,,,,,,
SB,15.0,0,0.0,1901-02-03 00:00:00,400024,41.0,4.0,1.0,2.0,9.0,M ,0.0,Y
CA,4.0,0,0.0,NBO,400701,,,,,,,,
CA,4.0,0,0.0,NBO,400709,,,,,,,,
CA,4.0,0,30287.59,NBO,400709,,,,,,,,
CA,4.0,0,53406.76,NBO,400709,,,,,,,,
CA,3.0,0,0.0,NBO,400703,,,,,,,,
CA,3.0,0,0.0,NBO,400703,,,,,,,,
CA,3.0,0,7746.65,NBO,400709,,,,,,,,
CA,3.0,0,184997.6,NBO,400709,,,,,,,,
CA,3.0,0,0.0,NBO,400709,,,,,,,,
CA,3.0,0,0.0,NBO,400703,,,,,,,,
CA,3.0,0,0.22,NBO,400703,,,,,,,,
CA,3.0,0,2672.0,NBO,400703,,,,,,,,
CA,3.0,0,0.0,MUM,400071,,,,,,,,
CA,3.0,0,0.0,NBO,400709,,,,,,,,
CA,3.0,0,1245147.4,NBO,400709,,,,,,,,
CA,3.0,0,2314.65,NBO,400709,,,,,,,,
CA,3.0,0,11138.3,NBO,400709,,,,,,,,
CA,3.0,0,130679.21,NBO,400709,,,,,,,,
CA,3.0,0,1111.93,NBO,400709,,,,,,,,
CA,3.0,0,3305.56,NBO,400709,,,,,,,,
CA,3.0,0,3927.01,NBO,400709,,,,,,,,
CA,3.0,0,0.0,NBO,400701,,,,,,,,
CA,3.0,0,4187.57,NBO,400709,,,,,,,,
CA,3.0,0,6653.6,NBO,400709,,,,,,,,
CA,3.0,0,6099.94,NBO,400709,,,,,,,,
CA,3.0,0,3865.62,NBO,400709,,,,,,,,
CA,3.0,0,0.0,NBO,400709,,,,,,,,
CA,3.0,0,0.0,NBO,400701,,,,,,,,
CA,3.0,0,3435.29,NBO,400701,,,,,,,,
CA,3.0,0,1650.4,NBO,400709,,,,,,,,
CA,3.0,0,0.0,NBO,400709,,,,,,,,
CA,3.0,0,0.0,NBO,400709,41.0,3.0,11.0,2.0,0.0,M ,0.0,Y
CA,3.0,0,0.0,MUM,400607,,,,,,,,
OD,3.0,0,-192897.39,MUM,400607,,,,,,,,
CA,3.0,0,0.0,MUM,421204,,,,,,,,
CA,3.0,0,2396.3,NBO,400710,,,,,,,,
CA,3.0,0,0.0,THN,421302,,,,,,,,
CA,3.0,0,3182.89,NBO,400701,46.0,3.0,11.0,2.0,0.0,M ,0.0,Y
CA,3.0,0,2998.37,NBO,400709,,,,,,,,
CA,3.0,0,0.0800000000000409,NBO,400614,,,,,,,,
CA,3.0,0,0.0,NBO,400709,,,,,,,,
CA,3.0,0,0.0,NBO,400709,,,,,,,,
CA,3.0,0,0.0,NBO,400709,,,,,,,,
OD,3.0,0,18568.0,NBO,400709,,,,,,,,
CA,3.0,0,0.0,NBO,400709,,,,,,,,
CA,3.0,0,102516.06,NBO,400705,,,,,,,,
CA,3.0,0,4339.1,NBO,400705,120.0,3.0,11.0,2.0,0.0,M ,0.0,Y
CA,3.0,0,7043.81,NBO,400709,,,,,,,,
CA,3.0,0,0.0,NBO,400701,,,,,,,,
CA,3.0,0,9368.5,NBO,400708,,,,,,,,
OD,3.0,0,-1031070.05,NMM,400709,,,,,,,,
CA,3.0,0,7086.62,NBO,400709,,,,,,,,
CA,3.0,0,2713.91,NBO,400709,,,,,,,,
CA,3.0,0,555581.0,NBO,4007009,,,,,,,,
CA,3.0,0,50344.61,NBO,400709,,,,,,,,
CA,3.0,0,3121.08,NBO,400703,,,,,,,,
CA,3.0,0,4093.8,NBO,400709,,,,,,,,
OD,3.0,1,-2053777.86,NBO,400703,,,,,,,,
OD,2.0,0,0.0,NBO,400709,,,,,,,,
CA,2.0,0,3028.0,MUM,421005,,,,,,,,
OD,2.0,0,-1557022.94,IN ,421005,,,,,,,,
CC,2.0,0,-794194.15,NBO,400701,,,,,,,,
CA,2.0,0,5175.4,NBO,400701,,,,,,,,
CA,2.0,0,2424.14,NBO,400709,,,,,,,,
CA,2.0,0,4981.74,NBO,400709,,,,,,,,
CA,2.0,0,2185.8,NBO,400709,,,,,,,,
CA,2.0,0,7590.67,NBO,400709,,,,,,,,
CA,2.0,0,25178.2,NBO,400709,,,,,,,,
CA,2.0,0,3953.7,NBO,400701,,,,,,,,
CA,2.0,0,1115.84,NBO,400709,,,,,,,,
OD,2.0,0,0.0,NBO,410210,,,,,,,,
CA,2.0,0,3500.0,1900-07-24 00:00:00,410218,,,,,,,,
CA,2.0,0,0.0,NBO,400701,,,,,,,,
CA,2.0,0,0.0,MUM,400078,,,,,,,,
CA,2.0,0,2011.15,NBO,400709,39.0,2.0,1.0,2.0,0.0,M ,0.0,Y
CA,2.0,0,0.0,NBO,400709,,,,,,,,
CA,2.0,0,34995.82,NBO,400703,,,,,,,,
CA,2.0,0,3713.95,NBO,400709,,,,,,,,
CA,2.0,0,0.0,MUM,400012,,,,,,,,
OD,1.0,0,-872166.93,MUM,400012,,,,,,,,
CA,2.0,0,0.0,NBO,400705,,,,,,,,
CA,2.0,0,11362.8,NBO,400709,120.0,2.0,1.0,1.0,0.0,M ,0.0,Y
CA,1.0,0,0.0,NBO,400709,,,,,,,,
CA,1.0,0,0.0,NBO,400709,120.0,1.0,1.0,1.0,0.0,M ,0.0,Y
CA,1.0,0,2896.1,NBO,410218,,,,,,,,
CA,1.0,0,0.0,NBO,400709,,,,,,,,
CA,1.0,0,4391.2,NBO,400709,,,,,,,,
OD,1.0,0,0.0,NBO,400709,,,,,,,,
CA,1.0,0,7773.82,NMM,400709,,,,,,,,
CA,1.0,0,7753.4,NBO,400709,46.0,1.0,11.0,2.0,3.0,M ,0.0,Y
CA,1.0,0,41651.74,MUM,400709,,,,,,,,
CA,1.0,0,9437.3,NBO,400709,,,,,,,,
CA,1.0,0,1573.03,1900-04-14 00:00:00,400705,,,,,,,,
CA,1.0,0,3280.86,NBO,400709,,,,,,,,
CA,1.0,0,3740.66,NBO,400705,,,,,,,,
OD,0.0,0,-3967369.82,NBO,400705,,,,,,,,
OD,1.0,0,-2104588.6,IN ,400613,34.0,1.0,1.0,1.0,3.0,M ,0.0,Y
CA,1.0,0,0.0,THN,400703,,,,,,,,
SB,14.0,0,0.0,MUM,400709,120.0,120.0,1.0,2.0,0.0,M ,0.0,Y
CA,0.0,0,95.6399999999994,NMM,400705,,,,,,,,
CA,0.0,0,1235.8,NMM,400703,,,,,,,,
CA,0.0,0,280.2,NMM,400709,,,,,,,,
CA,0.0,0,38116.4,NMM,400709,,,,,,,,
CA,0.0,0,5198.8,NBO,400709,120.0,0.0,12.0,2.0,0.0,M ,0.0,Y
CA,0.0,0,5621.8,NMM,400709,,,,,,,,
CA,0.0,0,2910.88,NMM,400709,,,,,,,,
CA,0.0,0,8334.4,NMM,400701,,,,,,,,
CA,0.0,0,12114.2,NMM,400709,,,,,,,,
CA,0.0,0,3334.8,NMM,400701,,,,,,,,
CA,0.0,0,5225.93,NBO,400701,,,,,,,,
CC,0.0,0,-3979518.0,NBO,400701,,,,,,,,
CA,0.0,0,0.0,NMM,400709,,,,,,,,
CA,0.0,0,3560.6,NMM,400709,,,,,,,,
CA,0.0,0,1.0,MUM,421204,,,,,,,,
CA,0.0,0,982.6,NBO,400709,,,,,,,,
CA,0.0,0,3275.8,NBO,400709,,,,,,,,
CA,0.0,0,55691.6,NBO,400710,,,,,,,,
CA,0.0,0,10039.8,1900-01-04 00:00:00,410218,,,,,,,,
CA,0.0,0,64393.66,NMM,400709,,,,,,,,
CA,0.0,0,89765.8,NMM,400710,,,,,,,,
CA,0.0,0,185.8,NMM,400709,,,,,,,,
CA,0.0,0,4411.8,NMM,400703,,,,,,,,
CA,0.0,0,3500.0,NMM,400709,,,,,,,,
SB,10.0,0,0.0,MUM,400071,33.0,8.0,2.0,1.0,0.0,M ,0.0,Y
SB,15.0,0,12.0,MUM,400089,42.0,20.0,1.0,2.0,0.0,M ,0.0,Y
SB,4.0,0,3370.5,MUM,400705,37.0,4.0,1.0,1.0,3.0,F ,0.0,Y
SB,4.0,0,147.0,NBO,400706,46.0,4.0,1.0,1.0,0.0,M ,0.0,Y
SB,9.0,0,2879.52,MUM,410209,68.0,7.0,10.0,2.0,98.0,M ,1.0,Y
SB,9.0,0,0.0,MUM,400088,120.0,120.0,1.0,1.0,99.0,M ,0.0,Y
SB,7.0,0,690.0,MUM,400709,61.0,7.0,1.0,2.0,1.0,F ,0.0,Y
SB,11.0,0,0.0,MUM,400074,35.0,20.0,2.0,2.0,1.0,F ,0.0,Y
SB,11.0,0,0.0,MUM,400601,40.0,10.0,2.0,2.0,0.0,F ,0.0,Y
SB,9.0,0,10084.28,MUM,400601,40.0,10.0,2.0,2.0,0.0,F ,0.0,Y
SB,11.0,0,0.0,MUM,400701,33.0,12.0,1.0,1.0,1.0,M ,0.0,Y
SB,3.0,0,0.0,MUM,421201,81.0,3.0,10.0,2.0,98.0,M ,0.0,Y
SB,3.0,0,0.0,MUM,421201,83.0,3.0,10.0,2.0,98.0,M ,0.0,Y
SB,7.0,0,2518.04,MUM,400089,42.0,7.0,1.0,1.0,3.0,M ,0.0,Y
SB,9.0,0,0.0,MUM,400705,66.0,12.0,1.0,2.0,0.0,F ,1.0,Y
SB,10.0,0,3056.15,MUM,400708,120.0,120.0,1.0,1.0,0.0,M ,1.0,Y
SB,1.0,0,132750.0,MUM,400708,61.0,20.0,10.0,2.0,1.0,M ,0.0,Y
SB,11.0,0,0.0,NBO,400703,72.0,4.0,1.0,1.0,0.0,M ,1.0,Y
SB,8.0,0,1685.5,MUM,400075,52.0,5.0,1.0,2.0,1.0,M ,1.0,Y
SB,9.0,0,7080.0,NMM,400709,67.0,9.0,1.0,2.0,0.0,M ,0.0,Y
SB,11.0,0,1323.27,MUM,400071,47.0,13.0,1.0,2.0,0.0,M ,0.0,Y
SB,3.0,0,9122.88,NMM,400709,43.0,20.0,1.0,2.0,0.0,F ,0.0,Y
SB,12.0,0,728.0,MUM,400911,56.0,20.0,1.0,2.0,99.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,400022,48.0,20.0,1.0,1.0,0.0,M ,0.0,Y
SB,7.0,0,960.95,NBO,400709,69.0,7.0,10.0,1.0,98.0,F ,0.0,Y
SB,9.0,0,23730.4,MUM,400703,75.0,9.0,10.0,2.0,99.0,M ,1.0,Y
SB,9.0,0,3376.5,NMM,400705,36.0,15.0,1.0,1.0,99.0,F ,1.0,Y
SB,5.0,0,21956.31,MUM,400709,52.0,5.0,1.0,1.0,0.0,F ,0.0,Y
SB,1.0,0,13650.84,MUM,400605,58.0,31.0,2.0,2.0,1.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,400605,58.0,31.0,2.0,2.0,1.0,M ,0.0,Y
SB,14.0,0,29626.22,MUM,400071,53.0,6.0,2.0,1.0,0.0,M ,0.0,Y
SB,13.0,0,0.0,MUM,410209,52.0,26.0,1.0,2.0,18.0,M ,0.0,Y
SB,7.0,0,315.42,MUM,400071,120.0,120.0,2.0,2.0,0.0,M ,2.0,Y
SB,15.0,0,0.0,MUM,400088,47.0,5.0,2.0,2.0,0.0,M ,0.0,Y
SB,10.0,0,2886.48,MUM,400078,50.0,5.0,2.0,2.0,1.0,M ,0.0,Y
SB,10.0,0,20697.0,MUM,400078,50.0,5.0,2.0,2.0,1.0,M ,0.0,Y
SB,12.0,0,2012.68,NBO,400705,45.0,0.0,2.0,2.0,1.0,F ,0.0,Y
SB,11.0,0,0.0,NBO,400705,45.0,0.0,2.0,2.0,1.0,F ,0.0,Y
SB,1.0,0,6972.49,THN,421201,47.0,19.0,2.0,2.0,99.0,M ,0.0,Y
SB,11.0,1,0.0,NMM,410209,48.0,20.0,2.0,1.0,1.0,M ,0.0,Y
SB,11.0,0,0.0,NMM,410209,48.0,20.0,2.0,1.0,1.0,M ,0.0,Y
SB,13.0,0,0.0,MUM,400093,46.0,20.0,2.0,2.0,1.0,M ,0.0,Y
SB,10.0,0,48.5,MUM,400604,120.0,120.0,2.0,2.0,0.0,F ,0.0,Y
SB,12.0,0,0.0,MUM,400037,36.0,20.0,2.0,1.0,1.0,M ,0.0,Y
SB,10.0,0,0.0,MUM,400037,36.0,20.0,2.0,1.0,1.0,M ,0.0,Y
SB,12.0,1,0.0,MUM,400037,36.0,20.0,2.0,1.0,1.0,M ,0.0,Y
SB,13.0,0,0.0,MUM,421004,120.0,120.0,2.0,1.0,0.0,M ,0.0,Y
SB,12.0,0,39.0,MUM,400603,38.0,10.0,1.0,2.0,7.0,F ,0.0,Y
SB,11.0,0,0.0,NMM,400074,35.0,5.0,2.0,2.0,99.0,F ,0.0,Y
SB,13.0,0,0.0,MUM,400074,120.0,120.0,2.0,2.0,0.0,F ,0.0,Y
SB,13.0,0,0.0,MUM,400081,38.0,2.0,2.0,2.0,0.0,F ,0.0,Y
SB,13.0,0,0.0,1900-01-03 00:00:00,401203,40.0,22.0,2.0,2.0,1.0,M ,0.0,Y
SB,11.0,0,1.0,MUM,400078,34.0,8.0,2.0,2.0,1.0,F ,0.0,Y
SB,11.0,0,159.0,MUM,400078,34.0,8.0,2.0,2.0,1.0,F ,0.0,Y
SB,9.0,0,4757.88,MUM,400071,37.0,20.0,2.0,2.0,0.0,M ,2.0,Y
SB,11.0,0,0.0,MUM,400071,37.0,20.0,2.0,2.0,0.0,M ,2.0,Y
SB,2.0,0,7089.16,MUM,400088,33.0,20.0,2.0,1.0,0.0,M ,2.0,Y
SB,8.0,0,90457.79,MUM,0,74.0,4.0,10.0,1.0,2.0,F ,0.0,Y
SB,11.0,0,0.0,MUM,400071,35.0,10.0,2.0,1.0,1.0,M ,0.0,Y
SB,12.0,0,0.0,MUM,421301,120.0,120.0,2.0,2.0,0.0,F ,0.0,Y
SB,9.0,0,0.0,MUM,0,120.0,120.0,10.0,1.0,0.0,M ,1.0,Y
SB,12.0,0,16.0,MUM,400015,37.0,7.0,2.0,1.0,0.0,M ,0.0,Y
SB,12.0,0,0.0,MUM,400015,37.0,7.0,2.0,1.0,0.0,M ,0.0,Y
SB,15.0,0,1822.69,MUM,410206,75.0,16.0,10.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,16.7,MUM,400706,42.0,16.0,1.0,1.0,0.0,M ,0.0,Y
SB,5.0,0,4557.75,MUM,410206,40.0,16.0,1.0,2.0,0.0,M ,1.0,Y
SB,5.0,0,46674.35,MUM,400709,40.0,16.0,1.0,2.0,0.0,F ,0.0,Y
SB,11.0,0,3741.95,NBO,400709,46.0,15.0,1.0,2.0,3.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,400709,120.0,15.0,2.0,2.0,0.0,M ,0.0,Y
SB,10.0,0,4341.01,NBO,400709,22.0,15.0,1.0,1.0,0.0,F ,1.0,Y
SB,10.0,0,740.0,MUM,400709,120.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,7.0,0,0.0,MUM,0,58.0,15.0,1.0,2.0,0.0,F ,2.0,Y
SB,12.0,0,0.0,MUM,0,40.0,15.0,1.0,1.0,0.0,M ,1.0, 
SB,11.0,0,1236.93,NMM,400709,59.0,15.0,1.0,2.0,11.0,M ,1.0,Y
SB,15.0,0,38458.0,MUM,0,,,,,,,,
SB,8.0,0,2358.64,MUM,400701,44.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.06,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,928.11,MUM,400709,65.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,4.0,0,3022.62,MUM,400709,83.0,15.0,10.0,2.0,0.0,M ,0.0,Y
SB,9.0,0,1191.08,NBO,400709,55.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,1.0,0,0.0,MUM,400709,43.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,1.0,0,2429.3,MUM,400709,44.0,15.0,1.0,1.0,0.0,M ,1.0,Y
SB,10.0,0,166494.7,MUM,400709,39.0,15.0,1.0,1.0,0.0,M ,0.0,Y
SB,11.0,0,20479.0,MUM,400709,44.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,12.0,0,25383.98,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,3.0,0,1118.13,MUM,400709,47.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,7.0,MUM,400099,120.0,15.0,1.0,1.0,0.0,M ,0.0,Y
SB,8.0,0,0.0,MUM,400709,60.0,14.0,1.0,2.0,0.0,M ,0.0,Y
SB,10.0,0,2225.6,NBO,400709,33.0,14.0,11.0,1.0,0.0,M ,1.0,Y
SB,14.0,0,3.0,MUM,400079,39.0,14.0,1.0,2.0,0.0,M ,0.0,Y
SB,8.0,0,1084.3,MUM,400709,57.0,14.0,1.0,2.0,0.0,M ,1.0,Y
SB,0.0,0,79019.57,MUM,400709,38.0,14.0,1.0,2.0,3.0,M ,0.0,Y
SB,6.0,0,4583.91,MUM,400701,41.0,14.0,1.0,2.0,3.0,M ,1.0,Y
SB,9.0,0,120308.37,MUM,400701,41.0,14.0,1.0,2.0,3.0,M ,1.0,Y
SB,12.0,0,0.0,MUM,400701,41.0,14.0,1.0,2.0,3.0,M ,1.0,Y
SB,2.0,0,113.39,NBO,400709,38.0,14.0,1.0,2.0,0.0,M ,0.0,Y
SB,14.0,0,14.0,MUM,400078,38.0,14.0,1.0,1.0,0.0,M ,0.0,Y
SB,14.0,0,6.0,MUM,0,34.0,14.0,1.0,1.0,0.0,M ,0.0,Y
SB,14.0,0,570.25,MUM,400709,38.0,14.0,1.0,2.0,0.0,M ,0.0,Y
SB,0.0,0,507.0,MUM,400709,77.0,13.0,10.0,2.0,2.0,F ,0.0,Y
SB,9.0,0,626.69,MUM,400705,43.0,13.0,1.0,2.0,0.0,M ,1.0,Y
SB,13.0,0,6.0,MUM,400604,42.0,13.0,1.0,2.0,0.0,M ,0.0, 
SB,3.0,0,28788.5,MUM,400709,40.0,13.0,1.0,2.0,12.0,F ,0.0,Y
SB,9.0,0,316446.18,MUM,400703,120.0,13.0,1.0,1.0,1.0,M ,0.0,Y
SB,9.0,0,6437883.13,MUM,400703,120.0,13.0,1.0,1.0,99.0,F ,1.0,Y
SB,9.0,0,637974.09,MUM,400703,120.0,13.0,1.0,2.0,2.0,F ,0.0,Y
SB,11.0,0,0.0,MUM,400703,120.0,13.0,1.0,2.0,2.0,F ,0.0,Y
SB,6.0,0,1475.25,NBO,400709,35.0,13.0,1.0,1.0,0.0,M ,1.0,Y
SB,6.0,0,0.0,NBO,400709,57.0,13.0,1.0,2.0,0.0,M ,0.0,Y
